TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;02.539.921/0001-52;BNP PARIBAS RF FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Títulos Públicos;9520054;1180987;138750106;;2022-03-31
FI;02.539.921/0001-52;BNP PARIBAS RF FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a pagar;;;875310;;2022-03-31
FI;02.539.921/0001-52;BNP PARIBAS RF FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a receber;;;568;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Disponibilidades;;;5000;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Mercado Futuro - Posições compradas;;;-1955;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Mercado Futuro - Posições vendidas;;;-1118;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Operações Compromissadas;;;55461348;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Títulos Públicos;0;12042299;421660600;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Valores a pagar;;;22571;;2022-03-31
FI;02.567.991/0001-14;FUNDO DE INVESTIMENTO RENDA FIXA SANTA CATARINA;2021-12-31;Valores a receber;;;460;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Ações;0;0;21297314;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;;;333337;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;DIFERENCIAL DE SWAP A RECEBER;;;3628;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Disponibilidades;;;18525189;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Investimento no Exterior;;;685660661;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Mercado Futuro - Posições compradas;;;-1628497;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Mercado Futuro - Posições vendidas;;;-564372;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Operações Compromissadas;;;453239938;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Outras aplicações;;;244963432;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Outras operações passivas e exigibilidades;;;409675493;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;887407520;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Valores a pagar;;;11472249;;2022-03-31
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVEST. NO EXTERIOR;2021-12-31;Valores a receber;;;94354;;2022-03-31
FI;02.748.688/0001-18;SOLIDUS FUNDO DE INVESTIMENTO EM AÇOES;2021-12-31;Ações;319895;2523754;25688796;;2022-03-31
FI;02.748.688/0001-18;SOLIDUS FUNDO DE INVESTIMENTO EM AÇOES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;1490586;0;3377737;;2022-03-31
FI;02.770.446/0001-20;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;0;0;6544231;;2022-03-31
FI;02.770.446/0001-20;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;32894;;2022-03-31
FI;02.770.446/0001-20;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;111642;;2022-03-31
FI;02.770.446/0001-20;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;527;;2022-03-31
FI;02.770.446/0001-20;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;02.782.911/0001-43;BTG PACTUAL ICATU CONSERVADOR FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO PREVI;2021-12-31;Cotas de Fundos;;;15067051;;2022-03-31
FI;02.782.911/0001-43;BTG PACTUAL ICATU CONSERVADOR FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO PREVI;2021-12-31;Valores a pagar;;;8118;;2022-03-31
FI;02.782.911/0001-43;BTG PACTUAL ICATU CONSERVADOR FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO PREVI;2021-12-31;Valores a receber;;;883;;2022-03-31
FI;02.786.593/0001-99;BTG PACTUAL ICATU SEG DINÂMICO 49 FIC DE FI MULTIMERCADO CRÉDITO PRIVADO PREVIDENCIÁRIO;2021-12-31;Cotas de Fundos;;;2989866;;2022-03-31
FI;02.786.593/0001-99;BTG PACTUAL ICATU SEG DINÂMICO 49 FIC DE FI MULTIMERCADO CRÉDITO PRIVADO PREVIDENCIÁRIO;2021-12-31;Valores a pagar;;;11065;;2022-03-31
FI;02.786.593/0001-99;BTG PACTUAL ICATU SEG DINÂMICO 49 FIC DE FI MULTIMERCADO CRÉDITO PRIVADO PREVIDENCIÁRIO;2021-12-31;Valores a receber;;;907;;2022-03-31
FI;02.811.681/0001-01;SULAMERICA MIX 49 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;58410951;;2022-03-31
FI;02.811.681/0001-01;SULAMERICA MIX 49 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;02.811.681/0001-01;SULAMERICA MIX 49 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;24735;;2022-03-31
FI;02.811.681/0001-01;SULAMERICA MIX 49 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;116303;;2022-03-31
FI;02.811.681/0001-01;SULAMERICA MIX 49 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;145490;;2022-03-31
FI;02.887.290/0001-62;ITAÚ AÇÕES DIVIDENDOS - FUNDO DE INVESTIMENTO;2021-12-31;Ações;25989778;28102575;180925955;;2022-03-31
FI;02.887.290/0001-62;ITAÚ AÇÕES DIVIDENDOS - FUNDO DE INVESTIMENTO;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;110527169;;2022-03-31
FI;02.887.290/0001-62;ITAÚ AÇÕES DIVIDENDOS - FUNDO DE INVESTIMENTO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;21638738;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Cotas de Fundos;;;25955330;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Debêntures;;;1105268;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;6156200;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Disponibilidades;;;61875;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Mercado Futuro - Posições vendidas;;;0;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Títulos Públicos;76424800;104460996;350716835;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Valores a pagar;;;58362;;2022-03-31
FI;02.890.120/0001-37;SINERGY PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Valores a receber;;;15981;;2022-03-31
FI;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;0;0;24300884;;2022-03-31
FI;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;0;0;2747244;;2022-03-31
FI;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;41042;;2022-03-31
FI;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;1032620;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;88634;185909;5502502;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;259415;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Debêntures;;;923952;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;8981128;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições compradas;;;123;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;891049;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;2037132;1258038;23630078;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;62526;;2022-03-31
FI;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;27514;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Cotas de Fundos;;;2884784;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Debêntures;;;68127572;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Depósitos a prazo e outros títulos de IF;;;162059976;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Mercado Futuro - Posições compradas;;;176;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Mercado Futuro - Posições vendidas;;;-225176;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Operações Compromissadas;;;19155251;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Títulos Públicos;0;78078595;252409721;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a pagar;;;488476;;2022-03-31
FI;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a receber;;;460;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Cotas de Fundos;;;934508;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Debêntures;;;24752231;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Depósitos a prazo e outros títulos de IF;;;48402420;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Mercado Futuro - Posições compradas;;;62;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Mercado Futuro - Posições vendidas;;;-72149;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Operações Compromissadas;;;25395288;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Títulos Públicos;0;6853451;62130694;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a pagar;;;381035;;2022-03-31
FI;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a receber;;;369;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Disponibilidades;;;27855;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Mercado Futuro - Posições vendidas;;;-48407;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Operações Compromissadas;;;52312869;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Títulos Públicos;0;0;204022781;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Valores a pagar;;;13977;;2022-03-31
FI;03.102.070/0001-49;FUNDO DE INVESTIMENTO RENDA FIXA TOCANTINS;2021-12-31;Valores a receber;;;369;;2022-03-31
FI;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;96675647;;2022-03-31
FI;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;55031853;;2022-03-31
FI;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Mercado Futuro - Posições vendidas;;;1158460;;2022-03-31
FI;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1331838;;2022-03-31
FI;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos ligados ao agronegócio;;;1786998;;2022-03-31
FI;03.168.115/0001-88;SULAMERICA PAJUCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;30638234;;2022-03-31
FI;03.168.115/0001-88;SULAMERICA PAJUCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1000;;2022-03-31
FI;03.168.115/0001-88;SULAMERICA PAJUCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;464553;;2022-03-31
FI;03.168.115/0001-88;SULAMERICA PAJUCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;10755;;2022-03-31
FI;03.168.115/0001-88;SULAMERICA PAJUCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;130;;2022-03-31
FI;03.191.849/0001-88;FIC DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR LONGO PRAZO SR;2021-12-31;Cotas de Fundos;;;23463478;;2022-03-31
FI;03.191.849/0001-88;FIC DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR LONGO PRAZO SR;2021-12-31;Disponibilidades;;;1022;;2022-03-31
FI;03.191.849/0001-88;FIC DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR LONGO PRAZO SR;2021-12-31;Valores a pagar;;;168859;;2022-03-31
FI;03.191.849/0001-88;FIC DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR LONGO PRAZO SR;2021-12-31;Valores a receber;;;155;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Cotas de Fundos;0;0;48791761;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Disponibilidades;;;20247;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Operações Compromissadas;;;96788997;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Títulos Públicos;0;0;359194942;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Valores a pagar;;;201606;;2022-03-31
FI;03.206.300/0001-10;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B I;2021-12-31;Valores a receber;;;305489;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;1947921;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Debêntures;;;34615998;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;64860064;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;9820;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Mercado Futuro - Posições vendidas;;;0;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Operações Compromissadas;;;860688;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;9927451;0;89171218;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;24437;;2022-03-31
FI;03.211.696/0001-93;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;1829;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;436362339;291452592;515984884;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;913008586;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;6178660;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Mercado Futuro - Posições compradas;0;0;1100466;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Mercado Futuro - Posições vendidas;0;0;-1626338;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;922179869;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Opções - Posições lançadas;0;0;416502871;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Opções - Posições titulares;0;0;412693449;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Operações Compromissadas;;;698342656;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outras aplicações;141222655;203009804;43688937;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outras operações passivas e exigibilidades;;;7819396;;2022-03-31
FI;03.230.512/0001-32;CREDIT SUISSE ''PRÓPRIO'' MARKET MAKER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;462979243;462886905;0;;2022-03-31
FI;03.235.396/0001-44;SAINT MALO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;27931;26190;1245555;;2022-03-31
FI;03.235.396/0001-44;SAINT MALO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;;;1375567;;2022-03-31
FI;03.235.396/0001-44;SAINT MALO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;105227;;2022-03-31
FI;03.235.396/0001-44;SAINT MALO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;4050038;;2022-03-31
